year,age,sex,college,trantime,incwage_cpiu_2022
2009,52,Female,TRUE,40,680541.1402778338
2022,59,Female,FALSE,6,37000
2022,34,Male,FALSE,10,7500
2009,49,Female,TRUE,20,80910.74995844298
2009,45,Male,FALSE,20,84676.22909332694
2000,48,Male,FALSE,10,27700.49436190291
2022,56,Female,TRUE,30,48000
2019,34,Male,TRUE,40,101470.68670014742
1990,59,Female,FALSE,25,33594.34594042987
2000,28,Female,FALSE,30,3738.7170304408833
2014,71,Male,TRUE,139,135769.8366689197
2000,49,Male,FALSE,15,44184.83763248317
2022,62,Male,FALSE,35,25300
2019,51,Female,FALSE,15,51876.53088126431
2000,33,Female,FALSE,10,10196.50099
2009,57,Female,TRUE,5,0
2019,37,Male,TRUE,60,85846.60465325501
2000,24,Female,FALSE,25,2889.008614431592
2022,57,Female,FALSE,60,14400
1990,24,Male,FALSE,8,85105.67638242235
1990,35,Female,FALSE,5,0
2009,46,Female,FALSE,5,29025.96610928484
2019,51,Male,FALSE,25,60971.69248892784
2019,41,Female,FALSE,20,40588.27468005897
2009,38,Male,TRUE,20,112901.63879110258
2009,65,Male,FALSE,5,13501.718013528165
2019,18,Female,FALSE,10,11857.133034707582
2019,19,Male,FALSE,15,2099.235639120929
2019,47,Male,TRUE,60,197626.89626156067
2022,43,Female,FALSE,8,10000
1990,21,Male,FALSE,20,0
1990,27,Male,FALSE,15,71667.93800625039
2019,31,Male,FALSE,15,31704.86803054014
2022,35,Female,FALSE,3,30000
2009,32,Female,TRUE,7,37458.40272318834
2019,38,Female,TRUE,10,67069.09066
2022,52,Female,TRUE,10,18000
2022,56,Male,FALSE,144,100000
2009,55,Male,TRUE,40,194347.00223048526
2022,18,Female,FALSE,10,5600
2009,26,Male,FALSE,30,29025.96610928484
2022,22,Female,FALSE,30,25000
2009,39,Female,FALSE,10,10159.019947754676
2009,46,Female,TRUE,15,74749.05682863285
1990,35,Male,FALSE,10,62709.445755469096
2000,32,Male,TRUE,45,81572.00794
1990,59,Male,TRUE,30,89584.92251
2009,17,Female,FALSE,5,8890.676740423243
2000,38,Female,FALSE,20,18693.585152204418
2000,23,Female,FALSE,5,28210.319411508484
2019,33,Female,FALSE,7,35120.418274344316
2014,23,Female,TRUE,8,17473.587497975765
1990,39,Female,TRUE,8,64389.16305249059
2009,52,Female,FALSE,20,679.1773303774773
2019,71,Female,FALSE,20,29134.048376523995
2019,57,Male,FALSE,35,0
2022,30,Female,FALSE,15,15000
2000,47,Female,FALSE,15,27360.61099549919
2019,24,Female,FALSE,20,16056.748934344818
2014,60,Male,FALSE,20,53413.425441283114
2000,51,Male,FALSE,15,69676.09011276191
2019,51,Male,FALSE,50,81574.87760570904
2014,22,Female,FALSE,30,29668.631054221318
2000,51,Male,TRUE,60,141051.5970575424
2014,28,Male,FALSE,40,14671.138056312442
2019,42,Male,FALSE,30,17906.45710927362
2022,64,Male,TRUE,20,28000
2022,36,Male,TRUE,30,90000
2022,55,Female,TRUE,10,90000
2019,31,Male,TRUE,24,65850.06887602348
2009,24,Female,TRUE,35,40772.460781054346
2000,45,Female,FALSE,45,42485.420800464584
1990,31,Female,FALSE,13,33218.089265897055
2000,20,Female,FALSE,10,0
2014,64,Female,TRUE,45,407768.1376
2022,50,Male,TRUE,30,68000
2022,17,Female,FALSE,20,5000
2022,40,Female,TRUE,7,0
2000,43,Female,TRUE,30,68996.32337995448
2022,23,Male,TRUE,20,8000
2014,40,Male,FALSE,5,46514.23252821607
2019,63,Male,FALSE,20,13983.839587317552
2014,36,Female,TRUE,25,186793.70111737744
2014,32,Male,FALSE,10,16584.764759309717
1990,52,Female,FALSE,25,55990.57656738312
2019,55,Male,FALSE,60,82740.10218620255
2014,44,Male,FALSE,20,42099.787465940055
2019,45,Male,TRUE,30,186457.6806854745
2019,35,Female,FALSE,20,12351.60947751033
2022,55,Female,FALSE,18,66000
2014,56,Male,FALSE,20,30618.02725
2014,31,Male,TRUE,15,91193.95470291279
2009,31,Female,TRUE,60,65735.63719717752
2009,54,Male,TRUE,11,167748.61774383477
2022,67,Male,FALSE,90,96000
2000,50,Female,FALSE,45,38576.762086821844
2019,58,Female,FALSE,15,34961.315900386944
2014,47,Female,FALSE,20,22251.47329066599
1990,22,Male,FALSE,60,44792.46125
2014,55,Male,FALSE,15,60473.32344
2009,23,Male,FALSE,25,18483.71557953002
2022,51,Male,FALSE,55,0
2000,35,Male,FALSE,45,67976.67328074333
2000,47,Female,TRUE,20,50982.504960557504
2019,36,Female,FALSE,10,0
2009,21,Male,FALSE,5,9723.96459
2019,28,Male,TRUE,10,145670.24188261997
2014,31,Female,FALSE,25,44347.186268297315
2014,28,Male,TRUE,12,73993.56584922798
2014,53,Female,TRUE,15,189137.5229706609
2000,45,Female,TRUE,60,67976.67328074333
2000,75,Male,FALSE,15,10536.384358515217
2009,53,Male,FALSE,30,29966.99494053074
2014,42,Male,FALSE,20,32252.27434185976
2009,26,Female,FALSE,10,14982.815565315193
1990,49,Female,FALSE,18,35833.969003125196
2014,34,Female,FALSE,30,76864.00590372388
2000,38,Male,TRUE,20,50982.504960557504
2009,51,Male,FALSE,75,0
2022,23,Female,TRUE,25,35000
2022,21,Female,FALSE,15,13100
2009,57,Female,FALSE,40,23973.050428464452
2019,22,Male,FALSE,4,15518.776878517752
2022,56,Male,FALSE,152,83000
2019,44,Female,TRUE,15,41370.051093101276
2014,19,Male,FALSE,25,25769.67846
2009,39,Male,FALSE,45,184114.33654811134
2009,38,Female,FALSE,12,49097.15641282969
2009,31,Female,FALSE,120,10193.115195263586
2009,45,Female,FALSE,25,109104.79202851042
2009,21,Male,FALSE,2,31783.58972780544
2009,52,Female,FALSE,25,27180.731314102657
2019,39,Female,FALSE,5,25069.497801541216
2009,32,Male,FALSE,15,37733.892323060325
2022,52,Male,TRUE,30,38000
2019,28,Male,FALSE,10,59520.31255959014
2019,26,Male,FALSE,10,73166.48883527155
2019,23,Male,FALSE,25,25938.265440632156
2019,52,Male,FALSE,18,0
2019,47,Male,TRUE,30,116536.19350609598
1990,39,Male,FALSE,45,60469.82269277377
1990,54,Male,FALSE,45,60469.82269277377
2000,25,Male,FALSE,10,39086.58713642742
2009,37,Male,FALSE,40,29025.96610928484
2000,19,Female,FALSE,10,5098.250496
1990,24,Male,FALSE,5,42552.83819121117
2000,29,Male,FALSE,15,16994.168320185832
2014,23,Male,FALSE,5,34523.16081046828
2014,52,Female,FALSE,15,71223.25742454006
2009,45,Female,FALSE,152,24548.578206414844
2000,30,Female,FALSE,30,11895.917824130083
2019,21,Male,FALSE,15,17169.320930651003
2019,75,Female,FALSE,20,11653.390426330523
2022,43,Female,FALSE,30,60000
2014,38,Male,FALSE,15,25533.565601039223
2009,44,Male,FALSE,12,177295.28704632944
2000,53,Male,TRUE,20,118959.17824130083
1990,29,Female,FALSE,15,17469.059889023534
2009,32,Male,FALSE,7,68355.51601576213
2022,41,Male,TRUE,15,124000
2019,22,Female,FALSE,10,25181.670698288137
2000,42,Female,FALSE,15,57780.17228863184
2022,55,Male,TRUE,60,155000
2019,49,Male,FALSE,12,54712.90269900786
2009,24,Male,TRUE,30,12278.380532908492
2019,50,Male,FALSE,60,57231.06976883667
1990,30,Male,FALSE,5,55990.57656738312
2000,44,Female,FALSE,45,90069.09209698492
2022,29,Female,FALSE,30,52000
2000,53,Female,TRUE,20,112161.5109132265
2022,41,Male,TRUE,30,80000
2014,51,Male,TRUE,15,57827.87050355913
1990,46,Female,FALSE,10,42328.87588494164
2022,57,Male,TRUE,60,80000
2000,62,Male,FALSE,60,17843.876736195125
2019,43,Male,FALSE,40,46936.34493881833
2014,61,Female,TRUE,60,114226.70194467326
1990,29,Male,TRUE,10,54944.67259710441
2009,38,Female,FALSE,10,30715.726575826397
2009,60,Male,FALSE,45,44949.81050584593
2019,54,Male,FALSE,7,29843.71364165757
2022,47,Female,FALSE,20,0
2014,60,Female,FALSE,15,18238.790940582556
2019,31,Female,TRUE,20,18527.986526963185
2009,40,Female,FALSE,60,52246.19347275257
1990,23,Female,TRUE,30,8958.492250781299
2000,20,Female,FALSE,5,6797.667328074333
2019,29,Male,TRUE,12,95501.48612325775
2000,26,Female,TRUE,20,59479.58912065042
2022,26,Female,FALSE,50,40000
1990,24,Male,TRUE,40,58230.199630078445
2022,59,Male,FALSE,5,0
2014,32,Female,FALSE,3,31427.733637144524
2009,34,Female,TRUE,20,23992.14376706944
1990,19,Female,FALSE,30,0
2019,38,Male,FALSE,40,34619.0741
2019,30,Female,FALSE,20,23235.81432614769
2019,59,Female,FALSE,30,13983.839587317552
1990,40,Female,TRUE,5,69428.31494355507
1990,34,Male,FALSE,60,0
2022,19,Male,FALSE,25,58000
1990,55,Male,TRUE,40,5375.0953504687795
2022,54,Male,FALSE,20,100000
2009,49,Female,FALSE,30,16308.438788461595
2022,27,Male,FALSE,15,52000
2009,67,Female,FALSE,5,0
2009,30,Male,TRUE,5,108725.65287621134
1990,28,Male,FALSE,30,17916.984501562598
1990,46,Female,FALSE,15,10537.426509981504
2000,52,Male,FALSE,30,35687.75347239025
2014,49,Male,FALSE,15,32252.27434185976
2019,36,Female,TRUE,15,103015.9256
1990,43,Male,TRUE,30,94064.16863320365
2022,21,Male,FALSE,20,14400
1990,47,Male,FALSE,7,6942.831494355507
2022,64,Male,FALSE,30,60000
2009,50,Male,TRUE,60,116103.86443713936
2014,54,Female,FALSE,17,36283.49958635208
2000,47,Male,TRUE,30,101965.00992111501
2014,53,Male,TRUE,30,116202.13829570016
1990,24,Female,FALSE,5,0
2000,17,Male,FALSE,2,16144.459904176541
2014,37,Male,FALSE,15,52110.47806081856
1990,58,Female,TRUE,60,77188.60885579437
1990,30,Female,FALSE,45,20156.607564257924
2000,64,Male,FALSE,10,54381.33862459467
2000,58,Male,FALSE,15,88369.67526496634
1990,44,Female,FALSE,60,78386.80719433638
2019,22,Male,FALSE,10,58268.09675304799
2000,23,Male,FALSE,10,18693.585152204418
2019,53,Female,TRUE,60,0
2022,54,Male,FALSE,5,0
2014,54,Male,FALSE,20,91854.08174
2000,43,Male,FALSE,157,76473.75744083626
2014,40,Female,TRUE,45,0
2019,26,Female,TRUE,35,99055.53555590252
2014,17,Female,FALSE,10,521.6734293700582
2019,34,Male,TRUE,20,79263.88700844342
2019,53,Female,FALSE,30,36583.244417635775
2014,45,Female,TRUE,6,60326.216476916685
2022,62,Female,TRUE,30,100000
2022,64,Male,FALSE,25,770
2019,43,Male,FALSE,20,0
2009,41,Female,TRUE,5,43538.26725897708
2000,24,Male,FALSE,15,61179.00595
2009,62,Male,FALSE,177,87077.89832785452
2000,33,Female,TRUE,30,62878.42278468759
2009,26,Female,TRUE,25,34095.24751
2000,36,Female,TRUE,40,117259.76140928225
2022,29,Female,FALSE,30,40000
2000,49,Female,FALSE,10,46564.02119730919
2000,56,Male,FALSE,35,44524.720998886885
2014,57,Female,TRUE,6,77941.96616536059
2009,57,Male,FALSE,40,152385.29921632016
2022,51,Male,FALSE,55,142000
2014,44,Male,FALSE,30,40314.72483
2019,50,Female,FALSE,5,26263.33791691915
2000,36,Male,FALSE,170,91768.50892900351
2000,55,Male,FALSE,30,50982.504960557504
1990,32,Female,FALSE,65,49383.688532431916
2019,34,Female,FALSE,20,57061.66580232092
2014,28,Female,FALSE,10,31427.733637144524
1990,66,Female,FALSE,5,46492.33515849225
2000,56,Male,FALSE,20,130855.09606543092
2000,27,Male,FALSE,90,14445.04307215796
2019,27,Male,TRUE,60,19763.03301257468
2022,24,Female,FALSE,30,30000
2009,26,Male,FALSE,30,27574.87237530565
2019,51,Male,TRUE,30,146332.9776705431
2009,52,Male,FALSE,15,121369.53446241535
2014,58,Male,FALSE,15,37713.774841757666
2019,33,Female,FALSE,25,37291.765061373975
2022,31,Male,FALSE,15,20000
2014,44,Female,FALSE,15,43003.44452013321
2009,46,Male,FALSE,70,54362.82643810567
2000,59,Female,FALSE,12,26001.077529884325
2022,29,Male,FALSE,45,30800
2022,55,Male,TRUE,15,100000
2014,64,Male,TRUE,23,166755.0132261721
2019,39,Female,FALSE,16,99055.53555590252
1990,46,Female,FALSE,30,53750.95350468779
1990,30,Male,FALSE,15,55990.57656738312
2014,25,Male,TRUE,30,169360.9079871012
2014,36,Male,TRUE,25,114817.60217983651
2000,53,Male,TRUE,55,142751.0139
2022,33,Female,FALSE,35,40000
2014,51,Female,FALSE,10,27097.349696188805
2000,21,Female,FALSE,8,8157.2007936892005
1990,67,Male,FALSE,30,98431.43360545953
2009,38,Male,TRUE,30,143677.37300254466
2009,21,Female,FALSE,20,20521.247570662454
1990,37,Male,FALSE,60,76147.18413164104
2014,30,Female,TRUE,10,72955.16376233022
2019,22,Male,TRUE,5,17169.320930651003
2009,32,Female,TRUE,120,59273.905889288995
2009,64,Female,FALSE,20,67425.39766371908
2019,51,Female,TRUE,60,158101.9748578067
2014,46,Male,TRUE,90,169360.9079871012
2014,40,Male,TRUE,45,106163.01526272803
2019,65,Male,FALSE,30,44466.251967595344
2022,52,Male,TRUE,15,512000
2009,25,Female,FALSE,30,24462.658182692394
2019,60,Male,FALSE,35,54347.76847388268
2022,20,Male,FALSE,12,6700
2009,33,Female,FALSE,34,61157.32736168116
2022,40,Female,TRUE,8,42000
2009,19,Male,FALSE,5,2718.073131410266
1990,27,Male,FALSE,90,16797.172970214935
2009,68,Male,FALSE,10,35959.57564269668
2022,55,Female,FALSE,20,23000
2009,59,Female,FALSE,25,46887.784374252355
2000,46,Male,FALSE,10,64577.839616706166
2014,17,Female,FALSE,30,1006.2610699223397
2022,28,Male,FALSE,30,28000
2022,39,Male,FALSE,40,50000
2019,27,Male,FALSE,15,20503.603055383428
2019,54,Male,TRUE,60,533393.5702455578
2009,35,Female,FALSE,10,5805.738745817111
2014,70,Female,FALSE,55,9302.352028458976
2022,31,Male,FALSE,23,41000
1990,59,Male,FALSE,20,59350.01116142611
2000,51,Female,FALSE,35,27190.669312297334
2022,22,Male,FALSE,30,14000
2009,47,Male,TRUE,30,52246.19347275257
2000,28,Female,TRUE,10,141051.5970575424
2014,19,Male,FALSE,5,30618.02725
2019,62,Male,FALSE,10,33412.64315244223
2000,35,Male,FALSE,5,62878.42278468759
2009,31,Male,TRUE,20,35281.76212221956
2014,63,Female,FALSE,30,29564.790845531545
2019,58,Male,FALSE,15,58268.09675304799
2009,39,Female,FALSE,30,43538.26725897708
2019,53,Male,FALSE,40,27968.823796030483
2014,28,Male,TRUE,20,26055.23903040928
2014,36,Male,FALSE,45,8282.492835970119
2009,38,Male,FALSE,20,141127.04848887824
2009,60,Female,FALSE,15,23184.768306058464
2019,31,Male,FALSE,25,22892.427907534668
2014,58,Male,FALSE,20,21015.280330073434
2022,50,Male,FALSE,10,37600
2022,28,Female,TRUE,30,50000
2009,55,Female,FALSE,3,2902.187467958377
1990,18,Female,FALSE,15,8958.492250781299
2019,57,Female,TRUE,10,20603.185116781202
2014,39,Female,TRUE,40,89302.57947320618
1990,46,Male,FALSE,20,103022.66088398495
2019,47,Male,FALSE,10,18527.986526963185
2022,54,Male,FALSE,20,55000
1990,31,Female,FALSE,3,5599.057656738312
2009,43,Female,FALSE,5,49394.46697110738
1990,32,Male,TRUE,25,31354.722877734548
2014,32,Female,TRUE,15,104222.19231459772
1990,51,Female,FALSE,20,0
1990,48,Female,FALSE,15,38521.516678359585
2019,64,Female,TRUE,15,104160.54697928275
1990,35,Male,FALSE,20,9455.688570699662
1990,27,Male,FALSE,15,32250.57210281268
2000,27,Female,TRUE,35,27700.49436190291
2009,49,Male,FALSE,60,47733.346512473305
2009,19,Male,FALSE,20,10872.292525641064
1990,37,Male,FALSE,20,20156.607564257924
1990,50,Female,FALSE,2,55990.57656738312
2022,36,Female,TRUE,5,2100
1990,70,Male,FALSE,15,67188.69188085974
2022,22,Female,TRUE,5,41000
2009,44,Female,FALSE,15,36282.79858908114
2000,66,Male,TRUE,25,535316.3020858538
1990,44,Female,FALSE,15,2239.6230626953247
1990,18,Female,FALSE,20,2736.819382613687
2000,43,Female,FALSE,15,27190.669312297334
2022,42,Female,TRUE,20,65000
2019,18,Male,FALSE,20,15518.776878517752
2019,33,Female,FALSE,20,14632.83991849616
2000,74,Male,FALSE,1,0
2014,38,Female,FALSE,10,18542.894408888325
2014,45,Male,FALSE,20,90578.33060853768
2019,32,Female,TRUE,1,101385.98471688955
2014,21,Male,FALSE,30,9679.390881439705
2009,63,Female,FALSE,80,1797.5014486697091
2000,76,Female,TRUE,15,75793.99070802882
2019,19,Male,FALSE,20,5827.267524
2014,43,Female,FALSE,10,766.4396355673841
2000,31,Male,FALSE,20,6797.667328074333
2000,41,Male,FALSE,45,5778.017228863184
2000,55,Female,FALSE,7,57950.11397183369
2009,56,Male,TRUE,20,103649.5524270849
2000,44,Female,TRUE,35,88369.67526496634
2014,59,Male,FALSE,35,14329.948799188896
1990,38,Male,TRUE,45,67255.88057
2022,34,Female,FALSE,5,4000
1990,42,Male,TRUE,15,0
2009,20,Male,FALSE,60,5436.146262820532
1990,39,Female,FALSE,25,111981.15313476624
2000,18,Male,FALSE,45,10196.50099
1990,37,Male,FALSE,35,78386.80719433638
2009,60,Male,FALSE,45,163088.47931431702
1990,36,Female,FALSE,50,40313.21512851585
1990,53,Female,FALSE,20,78386.80719433638
1990,35,Male,FALSE,25,55990.57656738312
2019,48,Female,FALSE,25,56086.44837345994
2022,77,Female,TRUE,10,2000
2019,59,Male,TRUE,50,358130.28680686775
2009,20,Male,FALSE,2,8154.219394230798
2009,27,Male,FALSE,20,52441.218288503536
2022,42,Male,FALSE,60,59000
2009,36,Female,FALSE,30,87077.89832785452
2000,33,Male,FALSE,20,57950.11397183369
2000,38,Female,TRUE,20,6797.667328074333
2009,21,Male,FALSE,15,50795.09973877338
2000,55,Male,FALSE,30,127456.26240139376
1990,35,Female,FALSE,5,67188.69188085974
2000,26,Female,FALSE,10,38916.64545322556
1990,44,Male,FALSE,30,69428.31494355507
2014,29,Male,TRUE,50,130277.4313
2022,39,Male,FALSE,45,98000
2014,21,Female,FALSE,10,627.9860239810179
2009,62,Female,FALSE,20,16988.979928739427
2014,25,Female,TRUE,5,100570.4783090073
1990,34,Female,FALSE,17,30234.911346386885
2014,39,Male,FALSE,40,0
1990,46,Female,FALSE,75,47032.084316601824
2000,54,Female,TRUE,10,50982.504960557504
2014,30,Female,FALSE,25,36477.58188116511
1990,45,Male,FALSE,45,60532.53213852924
1990,36,Female,FALSE,20,70996.05109
2022,32,Female,FALSE,8,40000
2000,46,Male,FALSE,20,36537.46188839954
1990,61,Male,FALSE,20,60469.82269277377
2022,34,Female,FALSE,20,5000
2009,31,Male,FALSE,30,4495.117431574629
2014,51,Male,FALSE,25,126320.37767815022
2000,43,Female,FALSE,5,7987.259110487342
2009,57,Male,FALSE,30,54552.39601425521
1990,26,Male,FALSE,30,2015.6607564257924
2019,48,Male,FALSE,45,139842.97435875703
2014,40,Male,FALSE,10,105076.40165036717
1990,37,Male,FALSE,30,44611.051785828175
2000,39,Female,FALSE,20,28380.261094710342
2019,30,Female,FALSE,5,39022.43261
2022,23,Male,FALSE,25,20700
2019,58,Female,TRUE,4,44466.251967595344
2022,57,Male,FALSE,20,52000
2019,50,Male,TRUE,25,75748.75470324147
2009,38,Male,TRUE,20,141127.04848887824
1990,17,Female,FALSE,25,2687.5476752343898
2000,38,Female,FALSE,25,39086.58713642742
2014,69,Female,FALSE,30,138284.25315076497
2022,45,Male,TRUE,15,148000
2014,30,Female,FALSE,35,48211.52546310965
2000,52,Male,FALSE,10,21412.65208343415
2014,47,Male,TRUE,45,106312.59461095973
2019,43,Female,TRUE,40,24830.271929907478
2022,59,Female,FALSE,25,52000
2022,53,Male,FALSE,15,50000
2009,43,Male,FALSE,45,0
1990,40,Female,TRUE,5,38073.59206582052
2019,53,Female,FALSE,35,40241.45439725982
1990,61,Female,FALSE,15,33594.34594042987
2009,40,Female,TRUE,20,43152.30905717623
2022,51,Male,TRUE,25,92000
2019,30,Female,FALSE,20,20730.23809166802
2019,30,Female,TRUE,2,68677.28372260401
2009,23,Male,TRUE,30,8990.234863149259
2019,41,Female,TRUE,30,17480.657950193472
2019,36,Male,FALSE,5,22141.55627216753
2014,36,Male,FALSE,45,104819.27351456392
2014,23,Male,FALSE,30,26055.23903040928
2022,44,Male,FALSE,15,12100
2022,18,Male,FALSE,30,9000
2000,42,Female,FALSE,30,20732.88535062672
2000,52,Female,TRUE,15,62878.42278468759
1990,22,Male,FALSE,20,12093.964538554754
1990,56,Male,TRUE,5,67188.69188085974
2014,37,Female,TRUE,5,42030.56066014687
2009,22,Female,FALSE,30,6795.8647334758425
2000,55,Male,FALSE,30,68316.55664714705
2000,36,Male,FALSE,20,42485.420800464584
2000,16,Female,FALSE,20,8497.084160092916
1990,41,Male,FALSE,10,52154.10226098603
2000,64,Female,FALSE,5,45034.54604849246
2000,42,Female,FALSE,50,8836.967526496634
1990,27,Female,FALSE,20,29115.099815039222
2022,55,Male,FALSE,20,90000
2022,72,Male,FALSE,45,426000
2022,34,Male,FALSE,20,100000
1990,22,Female,FALSE,10,26875.476752343897
2019,36,Female,TRUE,20,54913.21144319879
2009,46,Male,TRUE,20,71920.51509529371
2009,45,Male,FALSE,25,104883.80038690742
2019,34,Male,FALSE,4,69169.47092
2019,27,Male,FALSE,30,4692.9477210446075
2009,43,Female,TRUE,10,74916.80544637667
2009,50,Male,FALSE,10,109104.79202851042
2019,36,Female,TRUE,35,7926.5031629838795
1990,38,Male,TRUE,40,78386.80719433638
2009,61,Female,FALSE,20,49097.15641282969
2000,38,Male,FALSE,25,35687.75347239025
2009,26,Male,FALSE,3,31504.008698232385
1990,31,Male,FALSE,3,56998.40694559602
2009,18,Female,FALSE,20,19757.51402646288
1990,49,Female,TRUE,20,15677.361438867274
2019,33,Female,TRUE,15,0
2014,34,Male,FALSE,20,25142.928625491975
2000,34,Male,FALSE,20,88369.67526496634
2000,49,Male,TRUE,30,169941.68320185834
2014,48,Male,FALSE,30,47034.669764625534
2019,50,Female,FALSE,30,0
2022,43,Male,TRUE,5,42000
1990,58,Male,FALSE,20,49271.70737929715
2014,50,Female,FALSE,10,16584.764759309717
2022,52,Female,FALSE,40,10000
2019,54,Male,TRUE,20,410655.81801931065
2022,25,Male,FALSE,10,27800
1990,40,Male,TRUE,30,50391.51891064481
2014,64,Male,FALSE,22,77941.96616536059
2014,45,Female,TRUE,10,45927.04087
1990,19,Male,FALSE,5,13437.738376171948
2009,32,Male,FALSE,60,13485.352294723887
2009,22,Male,FALSE,30,43538.26725897708
2009,23,Male,FALSE,20,0
2022,25,Male,FALSE,15,34800
2009,43,Male,FALSE,60,54362.82643810567
